,Log Name,rc_count,rc_mean,rc_std,rc_min,rc_25%,rc_50%,rc_75%,rc_max,fc_count,fc_mean,fc_std,fc_min,fc_25%,fc_50%,fc_75%,fc_max,fc evap_count,fc evap_mean,fc evap_std,fc evap_min,fc evap_25%,fc evap_50%,fc evap_75%,fc evap_max,pantry_count,pantry_mean,pantry_std,pantry_min,pantry_25%,pantry_50%,pantry_75%,pantry_max
197,Pre Processed - 143986.csv,3459.0,1.4001397320998363,1.088638868102445,0.1111111111111127,0.5999999999999991,1.2722222222222217,1.888888888888888,6.500000000000002,3459.0,-15.908446564517686,4.590803902211472,-17.7,-17.3,-17.17777777777778,-16.950000000000003,22.71111111111111,3459.0,-23.983423275834376,6.722348066154373,-28.600000000000005,-26.03333333333333,-25.172222222222224,-24.566666666666663,35.93333333333334,3459.0,0.46507982396967656,0.6018510330414933,-0.0666666666666672,0.0333333333333345,0.3888888888888905,0.68888888888889,4.516666666666668
198,Pre Processed - 143994.csv,1740.0,7.692065772669221,4.659759862842429,0.522222222222221,4.166666666666666,7.344444444444444,10.279166666666669,19.1,1740.0,-12.000571519795658,3.8374034654426428,-17.1,-14.6,-12.8,-10.9,0.0,1740.0,-16.469367816091953,11.198333848868954,-24.972222222222225,-22.002777777777776,-19.51388888888889,-16.434722222222224,41.85,1740.0,1.2385664112388253,2.4302420560979208,-0.0999999999999998,0.1111111111111127,0.4555555555555557,0.8166666666666661,12.433333333333335
199,Pre Processed - 144011.csv,1742.0,3.6685100140324027,1.0594745898800502,1.2888888888888892,2.8833333333333324,3.5611111111111096,4.148611111111111,8.399999999999999,1742.0,-17.743309095547904,4.769420923428625,-19.4,-19.200000000000003,-19.011111111111116,-19.000000000000004,10.477777777777778,1742.0,-24.06691223370328,6.631229033000243,-28.48888888888889,-26.438888888888894,-25.230555555555554,-24.63888888888889,29.73333333333333,1742.0,0.4536229110855976,0.9323831733781996,-0.4999999999999992,-0.0222222222222217,0.3111111111111124,0.68888888888889,6.099999999999999
200,Pre Processed - 144013.csv,1332.0,3.9330246913580242,4.259792244745181,0.0,0.7111111111111118,2.4777777777777783,5.526388888888889,17.633333333333336,1332.0,-13.233166499833168,8.544955641284032,-19.911111111111115,-17.3,-17.07777777777778,-14.15138888888889,19.72777777777778,1332.0,-20.576522355689022,10.14688893690271,-28.9,-24.58888888888889,-24.277777777777786,-23.647222222222222,29.98333333333333,1332.0,1.0155113446780113,1.8893547656675853,-0.0888888888888889,0.0999999999999998,0.4500000000000013,0.7888888888888899,10.1
201,Pre Processed - 144029.csv,1729.0,1.4177495019600286,1.307494355671268,0.0,0.4999999999999992,1.1999999999999982,1.783333333333334,6.199999999999998,1729.0,-17.543284493284492,5.939524174294051,-20.4,-20.1,-19.9,-19.3,6.800000000000002,1729.0,-26.28471499260973,10.640123847689779,-31.877777777777776,-30.388888888888893,-29.58888888888889,-28.9,31.86111111111111,1729.0,0.6606805475226527,1.3555642888857797,-0.4999999999999992,-0.1611111111111106,0.3611111111111103,0.9388888888888876,8.299999999999999
202,Pre Processed - 144030.csv,1733.0,2.2083189074822087,1.440532896604926,-0.0666666666666672,1.300000000000002,1.961111111111112,2.82777777777778,6.900000000000001,1733.0,-16.055603641725973,6.603195977067708,-19.9,-19.000000000000004,-18.800000000000004,-18.4,10.42222222222222,1733.0,-24.819846765403604,10.370313791996344,-30.96111111111112,-29.161111111111108,-28.9,-26.55,31.22777777777777,1733.0,0.8077867538629224,2.1307890886505585,-1.7999999999999992,-0.7722222222222226,0.4333333333333339,1.7611111111111122,10.0
203,Pre Processed - 144031.csv,1730.0,1.518548490687219,1.3686322140064882,0.0,0.529166666666668,1.300000000000002,1.9083333333333325,5.999999999999999,1730.0,-16.829354527938342,6.359517846853124,-20.0,-19.700000000000003,-19.5,-18.705555555555556,7.4,1730.0,-23.891740526653823,10.740125342165522,-29.4,-28.600000000000005,-27.322222222222223,-26.069444444444446,33.9,1730.0,0.6978612716763006,1.6446412909361654,-0.9000000000000006,-0.2999999999999995,0.3222222222222213,1.0111111111111113,8.316666666666666
204,Pre Processed - 144040.csv,3457.0,0.8287548613119914,1.255100231301617,0.2999999999999995,0.3999999999999994,0.3999999999999994,0.4999999999999992,7.8,3457.0,-16.40346961077363,4.561940296296529,-17.400000000000002,-17.383333333333333,-17.36111111111111,-17.32777777777778,20.866666666666667,3457.0,-23.513393115417994,4.916643844254029,-26.41111111111111,-24.583333333333336,-24.372222222222224,-23.92777777777778,33.400000000000006,3457.0,0.43788127149423073,0.4977362097040564,-0.0888888888888889,0.0722222222222236,0.3999999999999994,0.68888888888889,4.627777777777777
205,Pre Processed - 144059.csv,3459.0,-0.8687048279849667,0.7998291567430008,-2.000000000000001,-1.516666666666667,-0.9000000000000006,-0.2611111111111105,2.8,3459.0,-19.542624714914396,3.5362017339462195,-20.7,-20.56111111111111,-20.4,-19.944444444444443,6.527777777777778,3459.0,-26.7535093636568,5.832629945847094,-30.1,-28.844444444444445,-27.67777777777778,-26.661111111111115,30.677777777777777,3459.0,0.5582522244707848,0.7520927634805878,0.0,0.1777777777777779,0.4444444444444428,0.7222222222222207,6.800000000000002
206,Pre Processed - 144067.csv,1731.0,5.833410360100136,4.857755343528403,0.0,1.888888888888888,4.827777777777777,8.355555555555556,20.2,1731.0,-12.75562937287374,4.231353659412382,-18.3,-15.68888888888889,-13.672222222222222,-11.3,1.6000000000000014,1731.0,-17.813845561332567,10.30488301790887,-26.422222222222224,-22.719444444444445,-20.4,-17.147222222222226,43.87777777777778,1731.0,1.024773733872521,2.1601721409886294,-0.0999999999999998,0.0777777777777781,0.4277777777777795,0.777777777777777,13.12777777777778
207,Pre Processed - 144075.csv,1723.0,7.195917972528535,4.759076201720191,0.0,3.491666666666667,6.900000000000001,9.925,19.000000000000004,1723.0,-12.51624427677823,3.97544899121494,-18.6,-14.966666666666669,-13.3,-11.3,0.0,1723.0,-17.28823757012962,11.656636628589203,-27.344444444444445,-22.71388888888889,-20.044444444444444,-17.21666666666667,41.71111111111111,1723.0,1.2434610176049528,2.4465113337984294,-0.0999999999999998,0.0999999999999998,0.4611111111111102,0.827777777777779,12.561111111111112
208,Pre Processed - 144091.csv,1813.0,8.904378868664583,6.147303236247868,0.0,3.4999999999999987,6.700000000000002,14.47222222222222,24.200000000000003,1813.0,-9.325145553716983,7.974004711857552,-17.8,-17.211111111111112,-10.6,-3.961111111111111,10.1,1813.0,-13.863090641662072,12.172551339602984,-25.75555555555556,-22.822222222222223,-19.066666666666663,-7.1000000000000005,32.18888888888889,1813.0,2.4504810933382366,3.25712610268569,-0.038888888888889,0.3277777777777796,0.7611111111111097,4.155555555555554,15.744444444444447
209,Pre Processed - 144093.csv,1728.0,-0.995801183127572,0.6324300848886146,-1.9777777777777767,-1.555555555555556,-1.0277777777777786,-0.4388888888888884,0.0,1728.0,-20.536017875514407,0.4863197732933233,-21.1,-20.8,-20.677777777777777,-20.4,-18.1,1728.0,-27.012503215020573,1.3163417180693553,-29.11111111111111,-28.35,-26.772222222222226,-26.0,-23.727777777777774,1728.0,0.2508777006172838,0.38865559195949867,-0.3999999999999994,-0.0999999999999998,0.21388888888888968,0.6125000000000005,0.9222222222222204
210,Pre Processed - 144094.csv,1545.0,0.6113160733549085,1.7959161942233528,-0.9000000000000006,-0.5888888888888882,-0.1999999999999997,1.1555555555555546,6.188888888888889,1545.0,-16.93093851132686,4.771580108736194,-19.227777777777774,-19.138888888888893,-19.000000000000004,-17.972222222222225,2.3000000000000003,1545.0,-21.1767817331895,9.758940743822064,-25.08888888888889,-24.6,-24.57777777777778,-24.211111111111112,31.322222222222223,1545.0,0.6455807263574252,1.2103480065293941,-1.0000000000000004,0.0,0.4999999999999992,0.7833333333333314,5.799999999999999
211,Pre Processed - 144096.csv,3316.0,-0.9479141535987131,0.6479975038261439,-2.000000000000001,-1.5222222222222217,-0.9277777777777788,-0.3388888888888886,0.0,3316.0,-20.503851695483185,0.1051343368723763,-20.711111111111112,-20.6,-20.5,-20.4,-19.9,3316.0,-27.555302573381585,1.013241595313102,-28.9,-28.584722222222226,-27.44166666666667,-26.6,-25.78888888888889,3316.0,0.44471250502613585,0.305951284487813,0.0,0.1611111111111106,0.4277777777777795,0.699999999999999,0.9999999999999984
212,Pre Processed - 144098.csv,1893.0,1.1891706286318013,1.2212560322158066,0.0,0.3999999999999994,0.9388888888888876,1.6333333333333322,6.700000000000002,1893.0,-17.58670247109233,4.840876658994786,-19.28333333333333,-19.000000000000004,-18.97222222222222,-18.85,11.6,1893.0,-24.117758408170456,6.447446503467172,-27.922222222222228,-26.06666666666667,-25.12777777777778,-24.93888888888889,27.96666666666667,1893.0,0.4458061865351881,0.7946384272940781,-0.4999999999999992,-0.0111111111111108,0.3999999999999994,0.699999999999999,5.2
213,Pre Processed - 144099.csv,2155.0,0.9157617942768752,1.2174486481215983,0.3777777777777776,0.3999999999999994,0.4166666666666667,0.699999999999999,7.1000000000000005,2155.0,-16.586932199020364,3.0538964425364803,-17.400000000000002,-17.372222222222224,-17.35,-17.311111111111114,2.066666666666666,2155.0,-23.418334622325347,5.475014049058649,-26.46666666666667,-24.6,-24.45,-23.977777777777774,29.65,2155.0,0.4721526166537768,0.6156929037466611,-0.0888888888888889,0.0722222222222236,0.3999999999999994,0.699999999999999,5.088888888888887
214,Pre Processed - 144100.csv,1561.0,2.4150010676916507,0.9400010028116593,1.1111111111111112,1.6666666666666667,2.355555555555557,2.9111111111111123,5.3,1561.0,-15.644899992882056,6.013791514552479,-19.73888888888889,-19.000000000000004,-17.93888888888889,-16.3,7.0388888888888905,1561.0,-19.852911239234114,10.377424785725381,-26.55,-24.361111111111114,-23.05555555555556,-21.633333333333333,34.1,1561.0,0.6209730229909602,0.8652727082709524,-0.1777777777777779,0.0722222222222236,0.4277777777777795,0.7500000000000008,4.6000000000000005
215,Pre Processed - 144129.csv,1200.0,3.5577685185185186,4.803607778520389,0.0,0.6222222222222208,1.555555555555554,4.5694444444444455,20.022222222222226,1200.0,-12.565837962962965,8.387542169128949,-19.116666666666667,-18.91111111111111,-16.525,-9.3,12.7,1200.0,-20.19474537037037,11.839314771531006,-30.827777777777776,-27.305555555555557,-24.636111111111113,-17.793055555555554,38.2,1200.0,1.3124305555555558,2.6745149626302225,-0.1222222222222216,0.0611111111111108,0.4555555555555557,0.8347222222222219,15.0
216,Pre Processed - 144132.csv,1731.0,12.232829449900509,6.400412163646876,-0.9000000000000006,8.822222222222225,11.688888888888888,15.680555555555555,26.9,1731.0,-8.898790037871494,5.922050112051611,-19.200000000000003,-13.1,-10.088888888888889,-6.105555555555556,7.7,1731.0,-13.71395789203415,10.798311733616005,-25.16111111111111,-21.2,-16.538888888888888,-10.130555555555556,29.577777777777776,1731.0,4.122379485204442,4.425765250444255,-0.8611111111111115,0.7055555555555554,2.6,6.400000000000002,18.861111111111114
217,Pre Processed - 144134.csv,1731.0,8.194839206624302,7.545158410550757,0.0,1.300000000000002,6.600000000000001,13.075000000000001,26.9,1731.0,-8.637322677963926,6.472728133609159,-18.1,-12.855555555555554,-9.761111111111113,-5.908333333333333,11.400000000000002,1731.0,-15.190827395853391,10.915013561073577,-28.9,-21.4,-18.011111111111113,-12.672222222222224,40.02222222222223,1731.0,1.7906572950767061,3.344434862821659,-0.0999999999999998,0.1388888888888889,0.5555555555555556,0.9333333333333332,15.3
218,Pre Processed - 144135.csv,1734.0,4.046318723567858,4.933658192440837,1.0999999999999983,1.7000000000000013,2.4611111111111112,3.033333333333334,22.600000000000005,1734.0,-14.623542227348459,9.54936982482536,-18.927777777777777,-18.677777777777777,-18.4,-16.511111111111113,28.08333333333333,1734.0,-20.544162501601946,9.892688242963024,-26.28888888888889,-24.670833333333334,-23.63888888888889,-22.280555555555555,44.827777777777776,1734.0,3.3922145328719724,3.839750278460034,1.8000000000000012,2.1000000000000005,2.5,2.8,22.800000000000004
219,Pre Processed - 144140.csv,1678.0,2.516130313865714,1.035493620450261,1.0999999999999983,1.683333333333334,2.4277777777777763,3.0111111111111124,5.4,1678.0,-14.885700569461,6.274794352759459,-19.67222222222222,-18.85,-17.6,-14.447222222222223,5.699999999999999,1678.0,-18.960942259303405,11.20425210344008,-27.061111111111117,-24.297222222222224,-22.961111111111112,-21.11111111111111,32.077777777777776,1678.0,0.6925506555423123,0.9422645365069925,-0.1499999999999997,0.0833333333333325,0.46666666666666656,0.7833333333333314,4.400000000000001
220,Pre Processed - 144159.csv,1731.0,12.038734835355287,7.750148736805409,0.7277777777777791,4.936111111111112,11.7,17.25277777777778,26.477777777777774,1731.0,-8.318845882277426,6.4484009634131265,-17.511111111111113,-12.9,-10.17777777777778,-3.73888888888889,10.377777777777778,1731.0,-12.497551190705437,11.779466963518866,-30.15555555555556,-20.1,-15.788888888888891,-6.658333333333334,30.6,1731.0,4.551165029847872,4.623953610650913,-0.7388888888888879,0.5138888888888893,3.36111111111111,7.930555555555557,17.761111111111113
221,Pre Processed - 144166.csv,1720.0,2.505594315245478,1.0319713035242484,1.1111111111111112,1.6722222222222212,2.422222222222222,3.0111111111111124,5.450000000000001,1720.0,-14.925691214470287,6.406518623570213,-19.61111111111111,-18.816666666666663,-17.8,-14.551388888888889,5.6,1720.0,-18.918462532299742,11.41479701884837,-26.683333333333334,-24.318055555555553,-23.03333333333334,-21.172222222222224,31.733333333333334,1720.0,0.7096931524547805,0.9755464186526491,-0.1555555555555562,0.088888888888887,0.4611111111111102,0.7833333333333314,4.488888888888888
222,Pre Processed - 144167.csv,1747.0,-0.745007314125803,0.9082975882614597,-2.000000000000001,-1.4611111111111106,-0.8444444444444442,-0.2055555555555551,2.627777777777776,1747.0,-18.60787063537493,5.30792240441554,-20.7,-20.477777777777774,-20.4,-20.2,6.738888888888891,1747.0,-24.61344527125867,10.430701652307388,-30.422222222222228,-28.56111111111111,-27.244444444444444,-26.422222222222224,31.98333333333333,1747.0,0.7503688863448452,1.0843611652397884,-0.0277777777777781,0.2277777777777758,0.4999999999999992,0.7722222222222226,6.600000000000001
223,Pre Processed - 144192.csv,1766.0,3.508314458286146,1.1011916479405,2.438888888888889,2.766666666666665,3.199999999999999,3.977777777777776,8.7,1766.0,-17.991320624134893,3.531997480415864,-19.200000000000003,-19.1,-19.011111111111116,-19.000000000000004,0.9277777777777788,1766.0,-24.763558575563106,6.39259150042453,-28.9,-26.459722222222226,-25.85,-25.27777777777778,31.81111111111112,1766.0,0.512108342770857,0.7765230458547671,-0.0999999999999998,0.0666666666666652,0.3999999999999994,0.68888888888889,5.883333333333336
224,Pre Processed - 144194.csv,1767.0,1.4205904546312016,1.1012505122575815,0.127777777777776,0.6305555555555564,1.3333333333333326,1.900000000000001,6.600000000000001,1767.0,-16.351009243538957,2.8109072230109176,-17.5,-17.3,-17.1,-16.955555555555556,0.8999999999999986,1767.0,-24.41589951581463,6.2373306489392295,-28.311111111111117,-26.45555555555556,-25.33888888888889,-24.71111111111112,33.45555555555556,1767.0,0.48655285166320816,0.6919820010989449,-0.0999999999999998,0.0333333333333345,0.3888888888888905,0.699999999999999,5.0
225,Pre Processed - 144212.csv,1395.0,2.1740223018717644,5.298882625888812,-1.0722222222222222,-0.3999999999999994,0.2388888888888887,0.8888888888888897,22.5,1395.0,-14.82926324173636,8.153434233981502,-20.42222222222222,-18.800000000000004,-18.111111111111114,-16.2,21.300000000000004,1395.0,-19.066475507765833,8.054190515715684,-26.561111111111117,-23.794444444444448,-21.68888888888889,-19.18888888888889,15.4,1395.0,1.1864994026284348,3.5738307199958395,-0.4999999999999992,-0.1333333333333324,0.2388888888888887,0.699999999999999,21.500000000000004
226,Pre Processed - 144215.csv,1732.0,9.379115345137286,6.7286358750225315,-0.0999999999999998,4.200000000000001,8.1,14.543055555555556,24.41111111111111,1732.0,-8.357191429304594,6.35440507706918,-18.3,-12.665277777777778,-8.82777777777778,-5.045833333333334,9.1,1732.0,-10.81898255068001,10.474507895350769,-23.4,-16.831944444444446,-13.3,-7.086111111111112,29.95,1732.0,3.173957531434437,4.498271744606664,-0.9000000000000006,0.3999999999999994,0.9555555555555548,4.327777777777778,17.7
227,Pre Processed - 144219.csv,4221.0,2.4363499960514887,0.9728713301606143,1.0999999999999983,1.6611111111111123,2.355555555555557,2.944444444444443,5.499999999999999,4221.0,-15.617765669009449,5.768703256450702,-20.261111111111116,-18.85,-17.944444444444443,-16.3,6.638888888888891,4221.0,-19.68109189502224,10.387112451681919,-27.36666666666667,-24.227777777777774,-23.038888888888888,-21.47222222222222,33.03333333333333,4221.0,0.6444378635920925,0.8843870953652139,-0.1611111111111106,0.0777777777777781,0.4500000000000013,0.7611111111111097,4.51111111111111
228,Pre Processed - 144221.csv,1728.0,-0.8303530092592593,0.8578086853660086,-2.000000000000001,-1.4999999999999998,-0.9000000000000006,-0.2444444444444451,2.6,1728.0,-19.171354166666667,4.4387841775595485,-20.68888888888889,-20.58472222222222,-20.43888888888889,-20.4,7.433333333333335,1728.0,-26.390271347736626,3.553189502889242,-29.933333333333334,-28.045833333333334,-26.85555555555556,-26.133333333333333,7.300000000000001,1728.0,0.5706822273662552,0.7839974317881747,-0.0611111111111108,0.1888888888888908,0.4583333333333329,0.7277777777777791,6.700000000000002
229,Pre Processed - 144233.csv,1757.0,2.2029279706570546,0.7364495786594797,0.3888888888888905,1.5666666666666669,2.23888888888889,2.8,4.622222222222223,1757.0,-18.628555618794664,1.9609079639591647,-20.5,-19.6,-18.88888888888889,-18.0,-1.25,1757.0,-20.876000758869285,6.141946812570332,-26.42777777777778,-24.11111111111111,-22.433333333333337,-18.944444444444446,33.800000000000004,1757.0,0.3249636375134384,0.6296038174615208,-0.650000000000001,-0.1888888888888888,0.2888888888888906,0.7277777777777791,3.938888888888891
230,Pre Processed - 144245.csv,1730.0,8.881541425818883,5.8375321612739395,-0.4999999999999992,3.7277777777777796,9.73611111111111,13.672222222222222,19.838888888888885,1730.0,-8.554547206165704,6.041227862570621,-18.211111111111112,-12.1,-8.994444444444444,-5.191666666666666,7.6,1730.0,-11.486226718047527,9.647964121662522,-23.4,-16.900000000000002,-13.475000000000001,-7.319444444444445,29.822222222222223,1730.0,2.752973667308927,3.0385719717035062,-0.9000000000000006,0.3999999999999994,0.9999999999999984,4.965277777777777,12.1
231,Pre Processed - 144251.csv,1729.0,9.53188741083478,6.345350419966217,-0.5388888888888883,5.0,8.538888888888888,13.97222222222222,25.8,1729.0,-7.6196099222415015,6.201977721245173,-18.311111111111117,-12.2,-7.977777777777778,-4.0,8.800000000000002,1729.0,-9.933288349077824,10.541355893610863,-23.3,-17.6,-11.927777777777775,-5.055555555555556,30.93888888888889,1729.0,3.2000546237388345,4.128663065830049,-0.9000000000000006,0.3999999999999994,0.9999999999999984,5.2,18.000000000000004
232,Pre Processed - 144253.csv,1729.0,-0.8141604010025063,0.8794255989038695,-2.000000000000001,-1.4999999999999998,-0.8888888888888897,-0.2277777777777778,2.8111111111111127,1729.0,-19.699119593856437,4.1767430341645335,-20.7,-20.611111111111114,-20.5,-20.4,6.600000000000001,1729.0,-25.550652271704905,7.933821674036845,-28.9,-27.961111111111112,-26.91111111111111,-26.211111111111112,31.85555555555556,1729.0,0.6518025833815307,0.9802776671345115,0.0,0.1888888888888908,0.4611111111111102,0.7388888888888879,6.9722222222222205
233,Pre Processed - 144254.csv,1730.0,9.322501605651896,5.4821295348057655,-0.1999999999999997,4.329166666666666,9.2,14.086111111111112,20.01111111111111,1730.0,-7.650995504174695,5.670197439442259,-17.8,-11.836111111111112,-8.386111111111111,-4.0,7.000000000000001,1730.0,-9.934396274887606,10.039721680695205,-23.122222222222224,-16.554166666666667,-12.472222222222221,-5.877777777777777,30.86111111111111,1730.0,3.065102761721259,3.389254753133087,-0.8111111111111117,0.3999999999999994,1.400000000000002,5.593055555555555,13.377777777777778
234,Pre Processed - 144257.csv,1731.0,9.065572244688363,6.405338104854461,0.3888888888888905,3.8527777777777787,7.572222222222224,13.56388888888889,25.700000000000003,1731.0,-8.222398741896143,6.546376376316513,-19.000000000000004,-12.411111111111111,-8.5,-3.7805555555555554,8.499999999999998,1731.0,-9.941167597406766,10.592671833933471,-22.888888888888893,-16.844444444444445,-11.622222222222224,-5.047222222222222,31.2,1731.0,3.0087746325181333,4.152596757960326,-0.8000000000000007,0.2777777777777778,0.9388888888888876,4.655555555555555,18.138888888888893
235,Pre Processed - 144270.csv,1740.0,3.670003192848021,3.884559908349708,1.8000000000000012,2.7,2.7,3.1513888888888895,26.9,1740.0,-13.365900383141762,5.561838024802486,-17.0,-14.351388888888888,-14.2,-14.2,25.2,1740.0,-21.966082375478926,5.576203902977537,-24.25555555555556,-23.2,-23.2,-23.05416666666667,19.3,1740.0,1.1642369093231157,3.5594196329812977,0.0,0.5999999999999991,0.5999999999999991,0.5999999999999991,23.800000000000004
236,Pre Processed - 144300.csv,1728.0,4.181426826131688,4.828876912944603,0.0,1.7000000000000013,2.5166666666666675,3.199999999999999,22.4,1728.0,-12.721878215020578,10.326767728931186,-19.8,-19.200000000000003,-18.794444444444448,-8.029166666666665,22.1,1728.0,-18.25682227366255,12.42667118514589,-29.072222222222223,-25.972222222222225,-24.055555555555557,-13.75277777777778,42.7,1728.0,1.7045814043209881,4.024119361793486,-0.1555555555555562,0.0555555555555563,0.4500000000000013,0.827777777777779,22.322222222222223
237,Pre Processed - 144307.csv,1699.0,1.8383885945981298,1.8839037854273357,0.0,0.3999999999999994,1.0888888888888897,2.8,6.800000000000002,1699.0,-13.166398535086001,6.385793691616765,-17.28888888888889,-16.8,-16.3,-12.994444444444445,7.377777777777779,1699.0,-20.34450657249362,11.198067843558308,-26.788888888888888,-24.90555555555556,-24.45555555555556,-23.65555555555556,32.488888888888894,1699.0,0.7718886926950493,1.179599606622151,-0.0999999999999998,0.0777777777777781,0.4666666666666685,0.7888888888888899,5.538888888888889
238,Pre Processed - 144309.csv,1724.0,-0.7563160608404228,0.9409337114776867,-2.000000000000001,-1.4805555555555556,-0.8722222222222225,-0.2277777777777778,2.8999999999999995,1724.0,-17.97779389017788,5.038525107162101,-20.4,-19.71805555555556,-19.6,-19.43888888888889,7.6,1724.0,-26.136768497035316,8.292608991993884,-30.0,-28.9,-28.61111111111111,-27.259722222222226,31.422222222222224,1724.0,0.6755188192833206,0.9765637887430142,-0.0833333333333325,0.2166666666666669,0.4888888888888903,0.7555555555555553,6.816666666666669
239,Pre Processed - 144310.csv,1752.0,0.038096144089294716,0.6772837129512017,-1.0888888888888897,-0.5291666666666666,0.0222222222222217,0.6111111111111119,3.199999999999999,1752.0,-18.926030568239472,0.942474679188503,-20.511111111111116,-19.8,-18.95277777777778,-18.111111111111114,-17.3,1752.0,-21.50931316590563,3.217263037028715,-26.8,-24.07638888888889,-21.794444444444444,-19.934722222222224,-13.8,1752.0,0.20043759512937595,0.4556754698893781,-0.5999999999999991,-0.1999999999999997,0.1999999999999997,0.5999999999999991,1.0999999999999983
240,Pre Processed - 144320.csv,1727.0,6.459866177700573,7.156811278947213,0.0,1.3666666666666671,3.900000000000002,9.43611111111111,31.6,1727.0,-9.360905230650456,9.71013274132246,-17.8,-17.200000000000003,-12.38888888888889,-4.458333333333334,31.300000000000004,1727.0,-14.943727079714343,11.65561914034727,-24.700000000000003,-23.16388888888889,-20.86111111111111,-10.019444444444446,25.6,1727.0,4.212494370456154,4.63848607123652,1.8000000000000012,2.227777777777777,2.688888888888891,3.6999999999999984,30.9
241,Pre Processed - 144321.csv,1732.0,5.634924300744163,7.299561027483653,0.0,0.7999999999999988,2.6055555555555565,6.7055555555555575,32.0,1732.0,-10.787859250705672,9.228425944325995,-17.727777777777778,-17.0,-15.183333333333335,-7.068055555555556,31.0,1732.0,-17.128467410828843,11.868899555411762,-25.5,-24.02777777777778,-23.383333333333336,-15.0,26.9,1732.0,4.089094175006415,4.6422987849063375,1.8000000000000012,2.183333333333333,2.5888888888888872,2.9458333333333324,31.300000000000004
242,Pre Processed - 144334.csv,1520.0,0.5107675438596491,0.6352991413189025,0.0,0.0999999999999998,0.3194444444444441,0.699999999999999,4.461111111111112,1520.0,-18.769532163742692,1.0331598845962657,-19.1,-19.000000000000004,-18.9,-18.9,-5.661111111111112,1520.0,-25.496129385964913,3.8574996178704675,-28.522222222222226,-26.211111111111112,-26.011111111111116,-25.55555555555556,23.83888888888889,1520.0,0.40091374269005847,0.36230150686753787,-0.0999999999999998,0.0722222222222236,0.3888888888888905,0.6833333333333316,2.838888888888889
243,Pre Processed - 144348.csv,1730.0,1.6164707771355171,1.7685780942560563,0.0,0.3999999999999994,1.1388888888888873,1.9277777777777767,7.6,1730.0,-15.209010918432885,5.181057880970809,-18.5,-17.8,-17.5,-15.804166666666667,5.4,1730.0,-22.461297366730893,11.653346987280532,-30.65,-27.411111111111115,-25.622222222222224,-23.43888888888889,40.50000000000001,1730.0,0.6316955684007708,0.9972525400681866,-0.0999999999999998,0.038888888888889,0.3999999999999994,0.7388888888888879,5.499999999999999
244,Pre Processed - 144359.csv,1649.0,1.6525638434067784,1.5062701925494157,0.0,0.4777777777777774,1.0888888888888897,2.5777777777777784,5.3,1649.0,-14.508904386496868,4.678528947607103,-17.855555555555558,-17.483333333333334,-17.227777777777778,-13.122222222222222,-1.5611111111111104,1649.0,-19.258291220268177,9.139180146542673,-24.683333333333334,-23.311111111111117,-22.96666666666667,-21.2,18.7,1649.0,2.6592008624755743,0.738322278410837,1.8000000000000012,2.1388888888888897,2.5166666666666675,2.8111111111111127,5.233333333333334
245,Pre Processed - 144361.csv,1737.0,1.5563327576280945,1.5165443799484213,0.0,0.3999999999999994,0.9333333333333332,2.372222222222224,5.511111111111112,1737.0,-14.374083669161388,4.463484706817089,-17.7,-17.3,-16.93888888888889,-12.544444444444444,-2.4000000000000004,1737.0,-20.24367683745922,9.855118653729475,-25.78888888888889,-24.200000000000003,-23.744444444444447,-22.4,23.200000000000003,1737.0,2.6609352011769976,0.7445256303897511,1.8000000000000012,2.127777777777777,2.5,2.816666666666667,5.361111111111111
246,Pre Processed - 144867.csv,1728.0,-0.9549993569958849,0.6554553567386279,-2.000000000000001,-1.5444444444444452,-0.9333333333333332,-0.3277777777777777,0.0,1728.0,-19.69833783436214,0.20941152593666915,-20.5,-19.8,-19.63888888888889,-19.6,-19.37222222222222,1728.0,-28.34371784979424,0.7714872133934026,-29.3,-28.9,-28.9,-27.83888888888889,-26.08888888888889,1728.0,0.452562371399177,0.30148714238944674,0.0,0.1777777777777779,0.4444444444444428,0.7111111111111118,0.9777777777777767
247,Pre Processed - 144883.csv,1947.0,0.8411858699994292,1.2365946082823993,0.0,0.1388888888888889,0.3999999999999994,0.994444444444444,7.000000000000001,1947.0,-18.003523939964616,3.221005078259554,-19.1,-19.000000000000004,-18.9,-18.716666666666665,0.0999999999999998,1947.0,-24.904850767562632,5.924963015427697,-28.42222222222222,-26.23888888888889,-26.0,-25.5,28.544444444444444,1947.0,0.47203675169776865,0.6151563048128832,-0.0999999999999998,0.0777777777777781,0.3999999999999994,0.699999999999999,4.961111111111111
248,Pre Processed - 144902.csv,1626.0,3.702381440481072,0.9616008754050795,2.411111111111113,2.9888888888888903,3.622222222222224,4.200000000000001,8.0,1626.0,-13.728713953806206,2.6063913183234186,-14.8,-14.588888888888889,-14.394444444444446,-14.2,2.4000000000000004,1626.0,-21.228741287412873,6.379591955996795,-24.700000000000003,-22.98888888888889,-22.3,-21.756944444444446,36.74444444444445,1626.0,0.5469762197621976,0.843723953900634,0.0,0.0666666666666652,0.3999999999999994,0.699999999999999,5.699999999999999
